date,home_team,away_team,tournament,neutral,elo_diff_pre,outcome
1998-08-18,Togo,São Tomé and Príncipe,African Cup of Nations qualification,False,190.4450529505225,H
1998-08-19,Ukraine,Georgia,Friendly,False,96.12782700672392,H
1998-08-19,Sweden,Russia,Friendly,False,116.8939645815583,H
1998-08-19,Slovakia,Finland,Friendly,False,191.66573912890613,D
1998-08-19,Portugal,Mozambique,Friendly,False,504.20827780625723,H
1998-08-19,Norway,Romania,Friendly,False,143.7233440826942,D
1998-08-19,Lithuania,Belarus,Friendly,False,216.4196472938586,A
1998-08-19,Hungary,Slovenia,Friendly,False,234.49679313802858,H
1998-08-19,Czech Republic,Denmark,Friendly,False,61.13194545982947,H
1998-08-19,Cyprus,Albania,Friendly,False,154.47058877524273,H
1998-08-19,Bosnia and Herzegovina,Faroe Islands,UEFA Euro qualification,False,418.78024066602757,H
1998-08-19,Austria,France,Friendly,False,-262.6873075581909,D
1998-08-19,Iceland,Latvia,Friendly,False,153.06976059812428,H
1998-08-20,Estonia,Moldova,Friendly,False,-30.241371309610486,A
1998-08-23,Burkina Faso,Togo,Friendly,False,93.3308738136916,D
1998-08-23,Mauritius,Lesotho,African Cup of Nations qualification,False,71.58852469310796,H
1998-08-23,Madagascar,Eswatini,African Cup of Nations qualification,False,440.9903400780779,D
1998-08-26,Malaysia,Singapore,AFF Championship,True,6.820499671057178,A
1998-08-26,Vietnam,Laos,AFF Championship,False,201.35645830045473,H
1998-08-27,Indonesia,Philippines,AFF Championship,True,505.5028131435407,H
1998-08-27,Thailand,Myanmar,AFF Championship,True,218.25470487293524,D
1998-08-28,Vietnam,Singapore,AFF Championship,False,-9.82109588730873,D
1998-08-28,Malaysia,Laos,AFF Championship,True,197.19199542094657,D
1998-08-29,Thailand,Philippines,AFF Championship,True,596.6329347786784,H
1998-08-29,Indonesia,Myanmar,AFF Championship,True,115.84541874984257,H
1998-08-30,Angola,Zimbabwe,COSAFA Cup,False,100.91863985884675,H
1998-08-30,Burkina Faso,Ivory Coast,Friendly,False,-87.23417648386317,D
1998-08-30,Singapore,Laos,AFF Championship,True,228.12735591863657,H
1998-08-30,Vietnam,Malaysia,AFF Championship,False,37.36910519691537,H
1998-08-31,Burkina Faso,Senegal,Friendly,False,65.67811246637575,D
1998-08-31,Myanmar,Philippines,AFF Championship,True,377.4078572194243,H
1998-08-31,Thailand,Indonesia,AFF Championship,True,68.03073751888746,H
1998-09-02,Singapore,Indonesia,AFF Championship,True,-20.192127189407074,H
1998-09-02,Serbia,Switzerland,Friendly,False,319.28001193537557,D
1998-09-02,Romania,Liechtenstein,UEFA Euro qualification,False,775.7276048019012,H
1998-09-02,Tonga,American Samoa,Oceania Nations Cup qualification,True,49.64000747950604,H
1998-09-02,Malta,Germany,Friendly,False,-691.0484935379661,A
1998-09-02,Cook Islands,Samoa,Oceania Nations Cup qualification,False,76.89605168343246,H
1998-09-02,Morocco,Senegal,Friendly,False,400.1736554772799,H
1998-09-03,Cook Islands,American Samoa,Oceania Nations Cup qualification,False,118.21654718987179,H
1998-09-03,Tahiti,Tonga,Oceania Nations Cup qualification,True,314.18268624849225,H
1998-09-03,Vietnam,Thailand,AFF Championship,False,-119.13043537295107,H
1998-09-05,Lithuania,Scotland,UEFA Euro qualification,False,-144.8738318654241,D
1998-09-05,Slovakia,Azerbaijan,UEFA Euro qualification,False,352.93771922411725,H
1998-09-05,Solomon Islands,Papua New Guinea,Melanesia Cup,True,213.02372149738312,H
1998-09-05,Sweden,England,UEFA Euro qualification,False,-10.303347931294866,H
1998-09-05,Ukraine,Russia,UEFA Euro qualification,False,-67.61801394479221,H
1998-09-05,Turkey,Northern Ireland,UEFA Euro qualification,False,139.78573385533946,H
1998-09-05,Vietnam,Singapore,AFF Championship,False,12.335166289887638,A
1998-09-05,Wales,Italy,UEFA Euro qualification,True,-438.4836650168652,A
1998-09-05,Republic of Ireland,Croatia,UEFA Euro qualification,False,-204.83634372577808,H
1998-09-05,Tahiti,Samoa,Oceania Nations Cup qualification,True,399.46704142214094,H
1998-09-05,Indonesia,Thailand,AFF Championship,True,-73.1873899277175,D
1998-09-05,Finland,Moldova,UEFA Euro qualification,False,257.49006832093005,H
1998-09-05,Germany,Romania,Friendly,True,119.82805026264623,D
1998-09-05,Iceland,France,UEFA Euro qualification,False,-480.9345883277713,D
1998-09-05,Austria,Israel,UEFA Euro qualification,False,171.80142079203824,D
1998-09-05,Belarus,Denmark,UEFA Euro qualification,False,-341.55224089352487,D
1998-09-05,Bosnia and Herzegovina,Estonia,UEFA Euro qualification,False,431.53980924432153,D
1998-09-05,Armenia,Andorra,UEFA Euro qualification,False,166.47530502593054,H
1998-09-05,Cyprus,Spain,UEFA Euro qualification,False,-391.00161983784255,H
1998-09-05,Fiji,New Caledonia,Melanesia Cup,True,81.37682537808882,H
1998-09-05,Georgia,Albania,UEFA Euro qualification,False,327.0844293227217,H
1998-09-05,Cook Islands,Tonga,Oceania Nations Cup qualification,False,42.05988649049323,D
1998-09-06,Bulgaria,Poland,UEFA Euro qualification,False,156.10313957787707,A
1998-09-06,Faroe Islands,Czech Republic,UEFA Euro qualification,False,-474.9499405924655,A
1998-09-06,Greece,Slovenia,UEFA Euro qualification,False,334.9930092940874,D
1998-09-06,Hungary,Portugal,UEFA Euro qualification,False,-135.7533553247763,A
1998-09-06,North Macedonia,Malta,UEFA Euro qualification,False,442.10050271620776,H
1998-09-06,Norway,Latvia,UEFA Euro qualification,False,591.9950133504467,A
1998-09-06,Eswatini,Ghana,Friendly,False,-131.69753519942265,A
1998-09-06,Togo,Benin,Friendly,False,295.2165333522378,A
1998-09-07,Vanuatu,Fiji,Melanesia Cup,False,-190.01274282537088,A
1998-09-07,Tahiti,American Samoa,Oceania Nations Cup qualification,True,432.5332905003679,H
1998-09-07,Papua New Guinea,New Caledonia,Melanesia Cup,True,-109.58001730127921,H
1998-09-07,Samoa,Tonga,Oceania Nations Cup qualification,True,-75.32215747834584,H
1998-09-08,Cook Islands,Tahiti,Oceania Nations Cup qualification,False,-302.5592676786953,A
1998-09-08,Samoa,American Samoa,Oceania Nations Cup qualification,True,56.717617002246925,H
1998-09-08,Solomon Islands,New Caledonia,Melanesia Cup,True,143.43903602490627,H
1998-09-08,Vanuatu,Papua New Guinea,Melanesia Cup,False,14.26034150607893,D
1998-09-09,Kuwait,Lebanon,Friendly,False,349.14115037231613,D
1998-09-10,Fiji,Papua New Guinea,Melanesia Cup,True,218.7119503956012,H
1998-09-10,Vanuatu,Solomon Islands,Melanesia Cup,False,-209.3505179957624,H
1998-09-11,Saudi Arabia,Tanzania,Friendly,False,415.22765874042284,H
1998-09-12,Namibia,Mozambique,COSAFA Cup,False,151.07943508122162,H
1998-09-12,Vanuatu,New Caledonia,Melanesia Cup,False,-13.013664183747778,H
1998-09-12,Fiji,Solomon Islands,Melanesia Cup,True,40.90778827502231,D
1998-09-12,Syria,Oman,Friendly,False,262.5131773638632,H
1998-09-13,Bahrain,Libya,Friendly,True,-58.87880469129618,D
1998-09-13,Kuwait,North Korea,Friendly,False,170.408100470489,H
1998-09-14,Saudi Arabia,Sudan,Friendly,False,290.2610395360539,H
1998-09-15,Syria,Oman,Friendly,False,275.16699492422504,D
1998-09-16,Qatar,Sudan,Friendly,False,235.87638285100934,D
1998-09-16,Egypt,Ivory Coast,Friendly,False,208.6044575333874,D
1998-09-16,United Arab Emirates,Libya,Friendly,False,217.69419221252292,H
1998-09-17,Saudi Arabia,Senegal,Friendly,False,269.8188982718125,H
1998-09-18,Bahrain,Syria,Friendly,False,-32.25110414214873,H
1998-09-19,Solomon Islands,Papua New Guinea,Friendly,False,299.46521304709654,H
1998-09-20,Togo,Mali,Friendly,False,38.17288159849841,A
1998-09-22,Oman,Zambia,Friendly,False,-168.2348673266522,H
1998-09-22,Qatar,Libya,Arab Cup,False,235.75999523322616,H
1998-09-23,Brazil,Serbia,Friendly,False,278.7450761550133,D
1998-09-23,Estonia,Egypt,Friendly,False,-421.0836395501324,D
1998-09-23,Spain,Russia,Friendly,False,226.56670682004665,H
1998-09-24,Libya,Jordan,Arab Cup,True,-4.158488613310055,A
1998-09-24,Oman,Zambia,Friendly,False,-124.74638747332551,D
1998-09-25,New Zealand,Tahiti,Oceania Nations Cup,True,-134.80450528862661,H
1998-09-25,Australia,Fiji,Oceania Nations Cup,False,262.37308466430954,H
1998-09-26,Kuwait,Syria,Arab Cup,True,135.21496230814932,H
1998-09-26,Qatar,Jordan,Arab Cup,False,229.063330234899,H
1998-09-27,Mali,Burkina Faso,Friendly,False,167.33719599013557,H
1998-09-27,Saudi Arabia,Lebanon,Arab Cup,True,246.08514064301448,H
1998-09-27,United Arab Emirates,Sudan,Arab Cup,True,122.65608446921647,H
1998-09-27,Zimbabwe,Zambia,COSAFA Cup,False,-22.77531709362256,A
1998-09-28,New Zealand,Vanuatu,Oceania Nations Cup,True,189.03090415621364,H
1998-09-28,Australia,Cook Islands,Oceania Nations Cup,False,651.3631554575434,H
1998-09-29,Qatar,United Arab Emirates,Arab Cup,False,99.69301556538767,H
1998-09-29,Saudi Arabia,Kuwait,Arab Cup,True,-5.461909910031636,H
1998-09-29,North Macedonia,Egypt,Friendly,False,-140.61012633282235,D
1998-09-30,Tahiti,Vanuatu,Oceania Nations Cup,True,299.754171473214,H
1998-09-30,Fiji,Cook Islands,Oceania Nations Cup,True,375.0376125593989,H
1998-10-01,Kuwait,United Arab Emirates,Arab Cup,True,65.4563304488554,H
1998-10-01,Qatar,Saudi Arabia,Arab Cup,False,30.847547789652253,A
1998-10-02,Australia,Tahiti,Oceania Nations Cup,False,245.28097387699358,H
1998-10-02,New Zealand,Fiji,Oceania Nations Cup,True,-54.944926337058405,H
1998-10-03,Bahrain,Sudan,Friendly,False,74.84753402419778,A
1998-10-03,Kenya,Madagascar,African Cup of Nations qualification,False,76.02912535679684,D
1998-10-03,Namibia,Congo,African Cup of Nations qualification,False,54.63904569212673,A
1998-10-03,South Africa,Angola,African Cup of Nations qualification,False,237.7319954731181,H
1998-10-04,Zambia,DR Congo,African Cup of Nations qualification,False,192.321679448944,D
1998-10-04,Tunisia,Liberia,African Cup of Nations qualification,False,319.1339767234333,H
1998-10-04,Togo,Guinea,African Cup of Nations qualification,False,-9.608973135617362,H
1998-10-04,Tahiti,Fiji,Oceania Nations Cup,True,37.332053994218995,A
1998-10-04,Mali,Ivory Coast,African Cup of Nations qualification,False,-16.695421546492298,A
1998-10-04,Gabon,Mauritius,African Cup of Nations qualification,False,389.5600766126072,H
1998-10-04,Australia,New Zealand,Oceania Nations Cup,False,323.4250750278111,A
1998-10-04,Mozambique,Eritrea,African Cup of Nations qualification,False,31.54350333027628,H
1998-10-10,Netherlands,Peru,Friendly,False,403.5061258707965,H
1998-10-10,Turkey,Germany,UEFA Euro qualification,False,-225.74672999980885,H
1998-10-10,Slovenia,Norway,UEFA Euro qualification,False,-263.4428300802042,A
1998-10-10,Scotland,Estonia,UEFA Euro qualification,False,535.6716232589085,H
1998-10-10,San Marino,Israel,UEFA Euro qualification,False,-379.9837980698551,A
1998-10-10,Russia,France,UEFA Euro qualification,False,-159.22418124432443,A
1998-10-10,Portugal,Romania,UEFA Euro qualification,False,92.43377693891716,A
1998-10-10,Poland,Luxembourg,UEFA Euro qualification,False,667.4854414542476,H
1998-10-10,Northern Ireland,Finland,UEFA Euro qualification,False,107.73403613680625,H
1998-10-10,Malta,Croatia,UEFA Euro qualification,False,-647.6034483541782,A
1998-10-10,Latvia,Georgia,UEFA Euro qualification,False,-61.83956509911195,H
1998-10-10,Liechtenstein,Slovakia,UEFA Euro qualification,False,-360.09444842095377,A
1998-10-10,Lithuania,Faroe Islands,UEFA Euro qualification,False,328.1358530687912,D
1998-10-10,Italy,Switzerland,UEFA Euro qualification,False,440.3477363307891,H
1998-10-10,England,Bulgaria,UEFA Euro qualification,False,357.5723504286557,D
1998-10-10,Denmark,Wales,UEFA Euro qualification,False,388.6833727575156,A
1998-10-10,Cyprus,Austria,UEFA Euro qualification,False,-105.58298200768354,A
1998-10-10,Bosnia and Herzegovina,Czech Republic,UEFA Euro qualification,False,-168.9415253499833,A
1998-10-10,Azerbaijan,Hungary,UEFA Euro qualification,False,-109.16384316211133,A
1998-10-10,Armenia,Iceland,UEFA Euro qualification,False,74.43588966416587,D
1998-10-10,Andorra,Ukraine,UEFA Euro qualification,False,-196.07903527515032,A
1998-10-13,Netherlands,Ghana,Friendly,False,513.4040863784685,D
1998-10-13,Kuwait,Iran,Friendly,False,99.80883601382834,H
1998-10-14,Moldova,Germany,UEFA Euro qualification,False,-457.39756175582534,A
1998-10-14,Wales,Belarus,UEFA Euro qualification,False,258.835727449479,H
1998-10-14,Ukraine,Armenia,UEFA Euro qualification,False,315.2220232577133,H
1998-10-14,Turkey,Finland,UEFA Euro qualification,False,236.20336161438968,A
1998-10-14,Switzerland,Denmark,UEFA Euro qualification,False,-49.90986727262043,D
1998-10-14,Slovenia,Latvia,UEFA Euro qualification,False,81.67674626240614,H
1998-10-14,Slovakia,Portugal,UEFA Euro qualification,False,-79.85073919214551,A
1998-10-14,Scotland,Faroe Islands,UEFA Euro qualification,False,544.2407298590995,H
1998-10-14,San Marino,Austria,UEFA Euro qualification,False,-466.225308023121,A
1998-10-14,Norway,Albania,UEFA Euro qualification,False,558.8502592393479,D
1998-10-14,Luxembourg,England,UEFA Euro qualification,False,-667.6661858834148,A
1998-10-14,Iceland,Russia,UEFA Euro qualification,False,-170.7877067325635,H
1998-10-14,Liechtenstein,Azerbaijan,UEFA Euro qualification,False,-73.21988245909597,H
1998-10-14,Bulgaria,Sweden,UEFA Euro qualification,False,-72.98331899885716,A
1998-10-14,Croatia,North Macedonia,UEFA Euro qualification,False,492.39162274565865,H
1998-10-14,Czech Republic,Estonia,UEFA Euro qualification,False,676.481287305312,H
1998-10-14,France,Andorra,UEFA Euro qualification,False,797.0542702530768,H
1998-10-14,Brazil,Ecuador,Friendly,True,293.0891742664187,H
1998-10-14,Hungary,Romania,UEFA Euro qualification,False,-180.1085226997725,D
1998-10-14,Lithuania,Bosnia and Herzegovina,UEFA Euro qualification,False,18.965521657183217,H
1998-10-14,Republic of Ireland,Malta,UEFA Euro qualification,False,636.185630842574,H
1998-10-14,Israel,Spain,UEFA Euro qualification,False,-162.72967818497455,A
1998-10-14,Greece,Georgia,UEFA Euro qualification,False,179.2290446114598,H
1998-10-17,Lebanon,Syria,United Arab Emirates Friendship Tournament,True,-101.42714394314885,D
1998-10-17,Qatar,Burkina Faso,Friendly,False,246.0080767139441,D
1998-10-17,United Arab Emirates,Sudan,United Arab Emirates Friendship Tournament,False,213.06125088065846,H
1998-10-19,Lebanon,Sudan,United Arab Emirates Friendship Tournament,True,-45.86465629052191,D
1998-10-19,Oman,Burkina Faso,Friendly,False,50.46928244654441,H
1998-10-19,United Arab Emirates,Syria,United Arab Emirates Friendship Tournament,False,179.623986452729,H
1998-10-21,United Arab Emirates,Lebanon,United Arab Emirates Friendship Tournament,False,278.4343761728537,H
1998-10-21,Oman,Burkina Faso,Friendly,False,76.14180974521491,D
1998-10-21,Sudan,Syria,United Arab Emirates Friendship Tournament,True,-41.144585519841485,A
1998-10-23,Bahrain,Burkina Faso,Friendly,False,69.9524174067401,H
1998-10-28,Japan,Egypt,Friendly,False,12.462722671155689,H
1998-10-30,Bahrain,United Arab Emirates,Gulf Cup,False,-74.14443602293636,A
1998-10-31,Kuwait,Saudi Arabia,Gulf Cup,True,-15.533298950851076,A
1998-10-31,Oman,Qatar,Gulf Cup,True,-172.67036395311152,H
1998-11-02,Bahrain,Saudi Arabia,Gulf Cup,False,-216.94063609809268,D
1998-11-02,Kuwait,Qatar,Gulf Cup,True,116.26503850320728,H
1998-11-03,United Arab Emirates,Oman,Gulf Cup,True,170.2331582374643,H
1998-11-04,Bulgaria,Algeria,Friendly,False,127.22258513688848,D
1998-11-05,Oman,Saudi Arabia,Gulf Cup,True,-289.2103421167717,A
1998-11-05,Qatar,United Arab Emirates,Gulf Cup,True,-68.59176300870195,D
1998-11-06,United States,Australia,Friendly,False,-45.216951928222215,D
1998-11-06,Bahrain,Kuwait,Gulf Cup,False,-183.48445495000237,A
1998-11-07,Tunisia,Zimbabwe,Friendly,False,254.204019264728,D
1998-11-08,Bahrain,Qatar,Gulf Cup,False,-43.65517626207247,D
1998-11-08,Saudi Arabia,United Arab Emirates,Gulf Cup,True,110.29988032159304,H
1998-11-09,Oman,Kuwait,Gulf Cup,True,-288.7646918783744,A
1998-11-10,Slovakia,Poland,Friendly,False,7.568174532268131,A
1998-11-10,Tunisia,Latvia,Friendly,False,308.14880005097507,H
1998-11-11,Qatar,Saudi Arabia,Gulf Cup,True,-185.31136661311075,D
1998-11-12,United Arab Emirates,Kuwait,Gulf Cup,True,-120.26659942140373,A
1998-11-12,Bahrain,Oman,Gulf Cup,False,93.49973281826215,D
1998-11-15,Sri Lanka,Maldives,Friendly,False,183.15673599196634,D
1998-11-16,India,Uzbekistan,Friendly,False,-144.2164646216604,D
1998-11-17,Guatemala,Honduras,Friendly,True,26.492255306222887,D
1998-11-17,El Salvador,Mexico,Friendly,True,-342.74520314591973,A
1998-11-18,Albania,Greece,UEFA Euro qualification,False,-193.2894986041208,D
1998-11-18,Serbia,Republic of Ireland,UEFA Euro qualification,False,245.61294231329725,H
1998-11-18,San Marino,Cyprus,UEFA Euro qualification,False,-215.7587504387618,A
1998-11-18,Portugal,Israel,Friendly,False,316.0135054102773,H
1998-11-18,Northern Ireland,Moldova,UEFA Euro qualification,False,298.0437893084211,D
1998-11-18,Malta,North Macedonia,UEFA Euro qualification,False,-258.28187309923237,A
1998-11-18,Italy,Spain,Friendly,False,171.18552817112231,D
1998-11-18,Hungary,Switzerland,Friendly,False,66.17197742807707,H
1998-11-18,Luxembourg,Belgium,Friendly,False,-563.6713336562484,D
1998-11-18,Germany,Netherlands,Friendly,False,83.00971767300416,D
1998-11-18,Georgia,Estonia,Friendly,False,412.14878388619536,H
1998-11-18,England,Czech Republic,Friendly,False,166.74858708022407,H
1998-11-18,El Salvador,Honduras,Friendly,True,-25.286737920042242,A
1998-11-18,Egypt,Norway,Friendly,False,37.199450066226746,D
1998-11-18,Brazil,Russia,Friendly,False,396.0528652161888,H
1998-11-18,Guatemala,Mexico,Friendly,True,-299.81229940297385,D
1998-11-19,Hong Kong,Vietnam,Friendly,False,95.55470550910604,D
1998-11-19,India,Uzbekistan,Friendly,False,-136.3607729552548,A
1998-11-21,Guernsey,Kernow,Friendly,False,195.30398932518165,A
1998-11-21,Armenia,Estonia,Friendly,False,289.7300451169076,H
1998-11-21,Thailand,Turkmenistan,Friendly,False,176.6001755775635,D
1998-11-22,China,South Korea,Friendly,False,123.64032200448673,D
1998-11-25,Singapore,United Arab Emirates,Friendly,False,-53.371876448207104,A
1998-11-27,Thailand,Nepal,Friendly,False,600.1301988036911,H
1998-11-28,Azerbaijan,Estonia,Friendly,False,159.9173096135412,H
1998-11-30,Turkmenistan,Vietnam,Asian Games,True,87.12429255890834,H
1998-11-30,China,Lebanon,Asian Games,True,313.8889856630253,H
1998-11-30,Hong Kong,Oman,Asian Games,True,-113.04830210199134,A
1998-12-01,Nepal,Japan,Asian Games,True,-682.2118231196478,A
1998-12-01,Tajikistan,Maldives,Asian Games,True,455.8859611037735,H
1998-12-01,Mongolia,Kuwait,Asian Games,True,-393.56211902716495,A
1998-12-01,Kazakhstan,Iran,Asian Games,True,-137.59116964209466,A
1998-12-02,Thailand,Hong Kong,Asian Games,False,286.93700948643345,H
1998-12-02,United Arab Emirates,North Korea,Asian Games,True,31.308784224453575,D
1998-12-02,South Korea,Turkmenistan,Asian Games,True,284.7023124056941,A
1998-12-02,Cambodia,China,Asian Games,True,-589.9771484447097,A
1998-12-03,Mali,Ghana,Friendly,False,80.28337724602898,A
